complex_id,name,district,dong,households,built_ymd,min_area_m2,max_area_m2,min_price_manwon,max_price_manwon,sale_count,lat,lng,url
23100,마로니에,서초구,양재동,11,200301,94.89,94.89,,,0,37.4667249,127.0437025,https://kbland.kr/c/23100
21559,메르디안하우스,서초구,양재동,16,200112,200.99,224.31,126800,126800,0,37.47572000,127.03732000,https://kbland.kr/c/21559
18738,메이저,서초구,양재동,11,200211,80.46,116.96,90200,90200,0,37.4832535,127.0418863,https://kbland.kr/c/18738
2308649,모나코(도시형),서초구,양재동,8,201612,39.75,59.62,,,0,37.4729612,127.0402753,https://kbland.kr/c/2308649
1719,미라보,서초구,양재동,15,199203,175.31,241.99,189600,227600,0,37.4830875,127.0369812,https://kbland.kr/c/1719
18421,미영,서초구,양재동,36,200312,29.41,135.44,86300,127800,2,37.4820226,127.0412010,https://kbland.kr/c/18421
40006,반트하임(도),서초구,양재동,40,201609,40.70,58.76,,,2,37.4761278,127.0363709,https://kbland.kr/c/40006
18953,베누시아,서초구,양재동,20,200409,79.06,155.30,89400,121600,0,37.4811355,127.0395955,https://kbland.kr/c/18953
24473,블루하이츠,서초구,양재동,16,200006,97.77,98.44,115800,121900,0,37.4712400,127.0460304,https://kbland.kr/c/24473
38076,비버리하임(도시형),서초구,양재동,60,201707,34.67,68.24,,,6,37.4797025,127.0401564,https://kbland.kr/c/38076
50375,비젼(101동),서초구,양재동,19,200302,90.44,125.32,100900,112800,0,37.481383,127.0397624,https://kbland.kr/c/50375
12022,"비젼(102,103동)",서초구,양재동,37,200302,80.67,162.69,90600,118900,0,37.4809097,127.0399067,https://kbland.kr/c/12022
1720,삼익양재빌라,서초구,양재동,18,199303,180.86,184.17,151800,151800,0,37.4785315,127.0407142,https://kbland.kr/c/1720
1728,새티스(359),서초구,양재동,19,200012,130.06,130.06,137600,137600,0,37.4685605,127.0445044,https://kbland.kr/c/1728
30329,새티스(402-10),서초구,양재동,16,200109,50.46,66.40,63600,63600,0,37.4711719,127.0498864,https://kbland.kr/c/30329
421661,서초,서초구,양재동,10,200104,,,,,0,37.4707429,127.0406961,https://kbland.kr/c/421661
43010,서초미르,서초구,양재동,8,201604,81.52,82.30,,,0,37.4716982,127.0503381,https://kbland.kr/c/43010
39327,선경에버빌,서초구,양재동,10,200212,54.40,90.62,54200,90600,0,37.4705776,127.046367,https://kbland.kr/c/39327
1726,성영,서초구,양재동,14,200204,54.45,93.24,58400,97900,2,37.4654991,127.0352281,https://kbland.kr/c/1726
1729,시그마.,서초구,양재동,16,200204,100.69,122.47,91200,103000,0,37.47464000,127.04496000,https://kbland.kr/c/1729
1723,신영체르니,서초구,양재동,175,200208,43.79,78.38,50000,115000,0,37.4792128,127.0413839,https://kbland.kr/c/1723
1725,아원데코빌,서초구,양재동,14,200109,36.22,149.68,43600,134000,0,37.4656754,127.0354185,https://kbland.kr/c/1725
18424,양재.,서초구,양재동,15,200201,77.61,93.47,84300,93300,1,37.4837985,127.0390865,https://kbland.kr/c/18424
1721,양재대웅,서초구,양재동,54,199107,117.43,117.76,210000,210000,0,37.4751238,127.0327646,https://kbland.kr/c/1721
1730,양재동 리치타운,서초구,양재동,19,200207,93.38,162.27,93600,135800,0,37.46669000,127.03476000,https://kbland.kr/c/1730
20163,양재메트로,서초구,양재동,19,200207,80.97,93.92,86200,101000,0,37.47188000,127.04052000,https://kbland.kr/c/20163
425217,양재비버리하임3차(도),서초구,양재동,40,202109,36.45,59.20,,,1,37.468626,127.0411364,https://kbland.kr/c/425217
424158,양재삼성베스트빌(도),서초구,양재동,20,201901,17.14,35.97,,,0,37.4710847,127.0455768,https://kbland.kr/c/424158
1724,양재테크노,서초구,양재동,19,200107,88.47,150.71,93500,104000,0,37.4734575,127.0472572,https://kbland.kr/c/1724
1727,양재테크노2차,서초구,양재동,19,200204,73.32,142.42,107100,107100,0,37.4824335,127.0418742,https://kbland.kr/c/1727
18422,양재테크노3차,서초구,양재동,19,200210,49.99,100.99,64800,95100,0,37.4818323,127.0410791,https://kbland.kr/c/18422
18423,양재테크노5차,서초구,양재동,18,200306,44.12,116.90,50400,113300,0,37.4832589,127.0403259,https://kbland.kr/c/18423
32488,양재파크뷰,서초구,양재동,7,200211,102.13,102.13,,,0,37.4836101,127.0391907,https://kbland.kr/c/32488
25338,양재현대,서초구,양재동,14,200301,63.93,125.23,83100,118600,0,37.4739556,127.0442322,https://kbland.kr/c/25338
499211,에이치빌(도),서초구,양재동,22,201111,25.22,110.78,,,0,37.4733837,127.0441763,https://kbland.kr/c/499211
18720,우면파크.,서초구,양재동,10,200302,67.59,85.60,75100,88400,0,37.4702591,127.0484283,https://kbland.kr/c/18720
36275,우성,서초구,양재동,944,199111,89.42,102.54,200000,215000,65,37.4748751,127.0313288,https://kbland.kr/c/36275
347213,우성(113동),서초구,양재동,150,199107,102.54,102.54,210000,210000,6,37.4778136,127.0289424,https://kbland.kr/c/347213
30174,월드빌,서초구,양재동,15,200209,37.25,88.65,43600,84800,1,37.4793670,127.0393016,https://kbland.kr/c/30174
18342,위너스,서초구,양재동,13,200309,60.80,94.72,70200,98600,0,37.4807051,127.0387530,https://kbland.kr/c/18342
1731,인랜드,서초구,양재동,12,200203,88.00,88.00,116100,116100,0,37.4688119,127.0466152,https://kbland.kr/c/1731
427265,중앙클래식,서초구,양재동,16,201704,34.19,47.89,,,0,37.4840853,127.0390471,https://kbland.kr/c/427265
32099,진흥(아마란스),서초구,양재동,15,200505,103.03,103.37,,,0,37.4798500,127.0399625,https://kbland.kr/c/32099
12171,초원탑스빌,서초구,양재동,12,200306,68.15,100.05,77600,101500,0,37.46652000,127.03456000,https://kbland.kr/c/12171
421648,태양파크빌,서초구,양재동,11,200209,,,,,0,37.4836124,127.0393078,https://kbland.kr/c/421648
22895,파빌리온.,서초구,양재동,30,200312,89.39,143.45,93000,133100,0,37.4715097,127.0504247,https://kbland.kr/c/22895
20148,파크뷰,서초구,양재동,15,200204,49.73,90.71,58000,108900,0,37.47094000,127.04733000,https://kbland.kr/c/20148
19651,파크사이드.,서초구,양재동,14,200205,74.06,76.37,93900,93900,0,37.4706012,127.043065,https://kbland.kr/c/19651
1733,포레스빌,서초구,양재동,19,200204,104.55,105.20,114400,117600,2,37.47472000,127.03649000,https://kbland.kr/c/1733
2157228,풍원파크빌(도시형),서초구,양재동,18,201603,26.26,39.79,,,0,37.4753006,127.0373143,https://kbland.kr/c/2157228
724130,풍원하임빌(도),서초구,양재동,28,201704,34.96,54.69,,,0,37.4693065,127.0466479,https://kbland.kr/c/724130
1735,프라임,서초구,양재동,10,200210,88.98,88.98,95700,95700,5,37.4709708,127.0495271,https://kbland.kr/c/1735
20349,한아름.,서초구,양재동,19,200301,60.19,158.94,94500,99100,1,37.48414000,127.04128000,https://kbland.kr/c/20349
31303,한일인텔,서초구,양재동,12,200604,212.30,253.75,212800,221600,1,37.4786322,127.0375811,https://kbland.kr/c/31303
18425,해청,서초구,양재동,16,200306,89.69,210.78,101500,161400,1,37.4811614,127.0405675,https://kbland.kr/c/18425
19841,해청3차,서초구,양재동,19,200407,82.28,145.72,93300,121500,0,37.4813431,127.0385300,https://kbland.kr/c/19841
24290,해청파인빌,서초구,양재동,15,200403,119.70,153.98,104600,127100,0,37.4807277,127.0404148,https://kbland.kr/c/24290
1722,현대.,서초구,양재동,19,199401,145.80,168.48,,,6,37.4702867,127.0440302,https://kbland.kr/c/1722
20755,현대타운,서초구,양재동,34,200510,86.08,145.31,92400,131100,0,37.4805678,127.0395915,https://kbland.kr/c/20755
14934,현대테라하임(11-120),서초구,양재동,14,200606,151.39,214.69,157100,157100,0,37.4832751,127.0367753,https://kbland.kr/c/14934
24929,현대테라하임(11-74),서초구,양재동,14,200606,141.18,215.87,152600,227500,7,37.4834310,127.0371125,https://kbland.kr/c/24929
18013,휴먼시티,서초구,양재동,16,200109,67.77,92.50,67100,88800,0,37.4706878,127.0490672,https://kbland.kr/c/18013
28054,힐하우스,서초구,양재동,16,199806,173.47,178.87,156500,170400,10,37.4714993,127.0457784,https://kbland.kr/c/28054
1738,대림,서초구,우면동,412,199503,155.59,155.59,207500,207500,31,37.4731282,127.0234746,https://kbland.kr/c/1738
1737,동고(동양고속),서초구,우면동,330,199504,96.98,105.47,160000,165000,36,37.4714005,127.0237571,https://kbland.kr/c/1737
27465,서초네이처힐1단지,서초구,우면동,178,201211,110.25,148.68,165000,202500,11,37.4636642,127.0198561,https://kbland.kr/c/27465
25639,서초네이처힐2단지,서초구,우면동,133,201205,78.72,112.20,,,2,37.4627873,127.0216875,https://kbland.kr/c/25639
26688,서초네이처힐3단지,서초구,우면동,1251,201301,112.06,151.95,202500,215000,64,37.4647218,127.0279022,https://kbland.kr/c/26688
25074,서초네이처힐4단지,서초구,우면동,409,201112,115.84,163.44,196000,196000,19,37.4637175,127.0263100,https://kbland.kr/c/25074
26689,서초네이처힐6단지,서초구,우면동,382,201302,81.93,155.53,152500,190000,13,37.4614952,127.0267119,https://kbland.kr/c/26689
25075,서초네이처힐7단지,서초구,우면동,275,201112,85.73,120.25,150000,167500,6,37.4619084,127.0232815,https://kbland.kr/c/25075
25380,서초호반써밋,서초구,우면동,550,201310,128.07,213.47,195000,250000,49,37.4565524,127.0130654,https://kbland.kr/c/25380
24933,서초힐스,서초구,우면동,1082,201212,81.96,116.29,174000,197500,70,37.4574598,127.0181512,https://kbland.kr/c/24933
50464,우리집(도),서초구,우면동,10,201807,19.95,40.11,,,0,37.4692763,127.0257792,https://kbland.kr/c/50464
1740,우면한라,서초구,우면동,252,199408,78.93,78.93,160000,160000,14,37.4716955,127.0256639,https://kbland.kr/c/1740
1739,코오롱,서초구,우면동,300,199409,73.06,73.06,160000,160000,32,37.4725769,127.0276535,https://kbland.kr/c/1739
25666,호반써밋서초파크,서초구,우면동,424,201312,71.15,116.53,146500,185000,45,37.4582064,127.0235154,https://kbland.kr/c/25666
25652,호반써밋서초파크뷰,서초구,우면동,358,201312,81.97,116.25,134500,150000,41,37.4593198,127.0251463,https://kbland.kr/c/25652
1523,강변,서초구,잠원동,360,198706,89.35,101.08,280000,310000,71,37.5178928,127.0126993,https://kbland.kr/c/1523
1568,금호베스트빌,서초구,잠원동,117,200211,101.34,166.07,310000,380000,44,37.5147153,127.0141551,https://kbland.kr/c/1568
1574,노블레스,서초구,잠원동,19,200006,145.64,199.89,240600,240600,5,37.50968000,127.01522000,https://kbland.kr/c/1574
1569,대주피오레,서초구,잠원동,49,200301,103.10,152.16,160400,198400,21,37.51290000,127.01696000,https://kbland.kr/c/1569
21687,데뜨아르,서초구,잠원동,22,200801,111.55,112.30,216900,228000,0,37.5084523,127.0086839,https://kbland.kr/c/21687
1525,동아,서초구,잠원동,991,200207,81.33,109.07,302500,350000,152,37.5091437,127.0105524,https://kbland.kr/c/1525
18760,띠에라하우스,서초구,잠원동,15,200301,304.48,304.48,,,0,37.5226530,127.0162567,https://kbland.kr/c/18760
34969,래미안신반포리오센트,서초구,잠원동,475,201906,85.91,172.80,320000,480000,90,37.518478,127.0137617,https://kbland.kr/c/34969
28490,래미안신반포팰리스,서초구,잠원동,843,201606,111.79,169.02,400000,515000,129,37.515289,127.0121511,https://kbland.kr/c/28490
1557,로즈빌,서초구,잠원동,19,199412,173.87,211.73,213800,221000,1,37.51274800,127.01592300,https://kbland.kr/c/1557
1564,롯데캐슬갤럭시(1차),서초구,잠원동,256,200208,140.41,193.84,350000,405000,47,37.5203664,127.0165017,https://kbland.kr/c/1564
12529,롯데캐슬갤럭시(2차),서초구,잠원동,428,200404,128.98,168.28,340000,400000,21,37.5186629,127.0164335,https://kbland.kr/c/12529
12014,메이플라워,서초구,잠원동,15,200306,90.22,125.50,150400,150400,0,37.5140475,127.0075805,https://kbland.kr/c/12014
1092721,메이플자이,서초구,잠원동,3307,202506,61.65,207.46,,,476,37.5115798,127.0130889,https://kbland.kr/c/1092721
1562,미주파스텔,서초구,잠원동,91,200207,67.65,104.68,220000,235000,15,37.5173021,127.0110216,https://kbland.kr/c/1562
47515,반포르엘,서초구,잠원동,596,202208,79.34,156.21,485000,550000,181,37.5075939,127.0028318,https://kbland.kr/c/47515
48900,반포르엘2차,서초구,잠원동,280,202212,73.52,132.36,440000,440000,25,37.50884,127.002318,https://kbland.kr/c/48900
39123,반포센트럴자이,서초구,잠원동,757,202004,82.17,155.55,380000,535000,270,37.5072568,127.0016103,https://kbland.kr/c/39123
1544,반포한신타워,서초구,잠원동,250,199605,83.77,159.58,250000,382500,40,37.5109802,127.0060602,https://kbland.kr/c/1544
1563,보미리전빌,서초구,잠원동,41,200108,105.68,135.15,155900,205000,1,37.5122979,127.0160080,https://kbland.kr/c/1563
12302,브라운스톤잠원,서초구,잠원동,83,200309,103.19,103.19,310000,310000,2,37.5081674,127.0090948,https://kbland.kr/c/12302
1565,블루힐하우스(청구2차),서초구,잠원동,125,199911,80.07,113.10,210000,260000,28,37.5117369,127.0060389,https://kbland.kr/c/1565
18759,빌폴라리스,서초구,잠원동,15,200310,293.06,293.06,,,0,37.5224243,127.0158411,https://kbland.kr/c/18759
1548,새서울,서초구,잠원동,20,197505,159.71,159.71,,,1,37.5151608,127.0178821,https://kbland.kr/c/1548
19038,성진준빌라트,서초구,잠원동,19,200405,63.40,159.95,47100,108700,0,37.5116326,127.0161864,https://kbland.kr/c/19038
35347,세인트빌,서초구,잠원동,5,200403,72.79,97.23,,,0,37.5202699,127.014366,https://kbland.kr/c/35347
1524,신반포(한신12차),서초구,잠원동,324,198204,59.35,114.10,247500,380000,7,37.5164915,127.0146411,https://kbland.kr/c/1524
1538,신반포(한신16차),서초구,잠원동,396,198306,57.58,91.49,270000,330000,13,37.5174576,127.0099099,https://kbland.kr/c/1538
1540,신반포(한신19차),서초구,잠원동,242,198307,88.42,120.96,292500,380000,78,37.5142254,127.0101785,https://kbland.kr/c/1540
1561,신반포(한신20차),서초구,잠원동,112,198312,155.60,155.60,380000,380000,8,37.5104195,127.0115033,https://kbland.kr/c/1561
1550,신반포(한신25차),서초구,잠원동,169,198410,113.97,126.22,377500,410000,32,37.5148608,127.0093471,https://kbland.kr/c/1550
1543,신반포(한신26차),서초구,잠원동,66,198411,126.72,155.93,305000,330000,1,37.5129565,127.0096310,https://kbland.kr/c/1543
1519,신반포(한신27차),서초구,잠원동,156,198501,58.06,118.82,272500,292500,21,37.5158772,127.0095757,https://kbland.kr/c/1519
1520,신반포(한신2차),서초구,잠원동,1572,197807,74.18,164.72,400000,800000,646,37.5094074,127.0011948,https://kbland.kr/c/1520
1530,신반포(한신4차),서초구,잠원동,1212,197910,103.57,168.64,455000,642500,411,37.5083541,127.0060007,https://kbland.kr/c/1530
1533,신반포(한신7차),서초구,잠원동,320,198004,116.40,153.62,360000,430000,31,37.5121731,127.0086234,https://kbland.kr/c/1533
1541,신반포22차,서초구,잠원동,132,198311,112.73,128.88,,,0,37.5115937,127.007295,https://kbland.kr/c/1541
49604,신반포르엘,서초구,잠원동,330,202306,66.68,156.72,352500,405000,20,37.5169924,127.0136862,https://kbland.kr/c/49604
32368,신반포자이,서초구,잠원동,607,201807,85.34,203.13,370000,530000,97,37.5101662,127.0084079,https://kbland.kr/c/32368
340670,신반포중앙하이츠,서초구,잠원동,29,202104,67.12,107.21,,,4,37.5115309,127.0055155,https://kbland.kr/c/340670
1556,신반포청구(1차),서초구,잠원동,347,199801,80.09,109.65,280000,310000,118,37.5143338,127.0084025,https://kbland.kr/c/1556
1551,신화,서초구,잠원동,166,199710,76.94,109.70,210000,242500,27,37.5157210,127.0137347,https://kbland.kr/c/1551
33814,아크로리버뷰신반포,서초구,잠원동,595,201806,109.57,117.92,490000,520000,145,37.5148678,127.0074889,https://kbland.kr/c/33814
2150671,오티에르반포,서초구,잠원동,251,202606,60.59,235.04,,,12,37.5091962,127.0138222,https://kbland.kr/c/2150671
2153614,오티에르신반포,서초구,잠원동,178,202606,59.59,129.54,,,64,37.5199847,127.013547,https://kbland.kr/c/2153614
1552,오페라하우스,서초구,잠원동,19,199701,211.88,256.09,,,0,37.5122314,127.0059079,https://kbland.kr/c/1552
23383,유로미,서초구,잠원동,11,200509,95.04,95.36,107300,114400,1,37.5134681,127.0158682,https://kbland.kr/c/23383
387334,잠원2차중앙하이츠,서초구,잠원동,126,199812,83.33,104.90,250000,277500,0,37.5100596,127.0048056,https://kbland.kr/c/387334
1566,잠원동대우아이빌,서초구,잠원동,168,200107,39.60,69.65,54000,90000,14,37.5114518,127.0182814,https://kbland.kr/c/1566
1567,잠원동월드메르디앙,서초구,잠원동,107,200202,107.46,146.22,210000,220000,5,37.5125346,127.0162990,https://kbland.kr/c/1567
18603,잠원동트루빌,서초구,잠원동,19,200407,101.81,102.15,116500,128500,0,37.5121033,127.0164404,https://kbland.kr/c/18603
1553,잠원빌라트,서초구,잠원동,19,199705,261.23,267.88,,,2,37.5186208,127.0114001,https://kbland.kr/c/1553
